user_id,game_name,activity,hours_played_if_play
43684632,Guild Wars,purchase,1
43684632,Guild Wars,play,34
43684632,Total War SHOGUN 2,purchase,1
43684632,Total War SHOGUN 2,play,31
43684632,STAR WARS Knights of the Old Republic II The Sith Lords,purchase,1
43684632,STAR WARS Knights of the Old Republic II The Sith Lords,play,31
43684632,Medal of Honor(TM) Multiplayer,purchase,1
43684632,Medal of Honor(TM) Multiplayer,play,29
43684632,Homefront,purchase,1
43684632,Homefront,play,28
43684632,South Park The Stick of Truth,purchase,1
43684632,South Park The Stick of Truth,play,27
43684632,Fallout 4,purchase,1
43684632,Fallout 4,play,27
43684632,Infestation Survivor Stories,purchase,1
43684632,Infestation Survivor Stories,play,24
43684632,Medal of Honor(TM) Single Player,purchase,1
43684632,Medal of Honor(TM) Single Player,play,24
43684632,PAYDAY 2,purchase,1
43684632,PAYDAY 2,play,24
43684632,Game Dev Tycoon,purchase,1
43684632,Game Dev Tycoon,play,23
43684632,Rust,purchase,1
43684632,Rust,play,22
43684632,TrackMania Stadium,purchase,1
43684632,TrackMania Stadium,play,21
43684632,Stronghold 3,purchase,1
43684632,Stronghold 3,play,21
43684632,Sniper Elite V2,purchase,1
43684632,Sniper Elite V2,play,20
43684632,Saints Row The Third,purchase,1
43684632,Saints Row The Third,play,19.7
43684632,Grand Theft Auto IV,purchase,1
43684632,Grand Theft Auto IV,play,18.7
43684632,Empire Total War,purchase,1
43684632,Empire Total War,play,18.1
43684632,Grand Theft Auto V,purchase,1
43684632,Grand Theft Auto V,play,18
43684632,Just Cause 2,purchase,1
43684632,Just Cause 2,play,17.8
43684632,Arma 3,purchase,1
43684632,Arma 3,play,17.4
43684632,Star Wars Knights of the Old Republic,purchase,1
43684632,Star Wars Knights of the Old Republic,play,16.2
43684632,Rome Total War,purchase,1
43684632,Rome Total War,play,15.9
43684632,Airline Tycoon 2,purchase,1
43684632,Airline Tycoon 2,play,15.9
43684632,Star Wars - Battlefront II,purchase,1
43684632,Star Wars - Battlefront II,play,15.5
43684632,Fable III,purchase,1
43684632,Fable III,play,14.8
43684632,Arma 2,purchase,1
43684632,Arma 2,play,12.4
43684632,Age of Empires II HD Edition,purchase,1
43684632,Age of Empires II HD Edition,play,12.3
43684632,Game of Thrones ,purchase,1
43684632,Game of Thrones ,play,12.1
43684632,Town of Salem,purchase,1
43684632,Town of Salem,play,10.2
43684632,Orcs Must Die!,purchase,1
43684632,Orcs Must Die!,play,9.5
43684632,Counter-Strike,purchase,1
43684632,Counter-Strike,play,8.3
43684632,Company of Heroes,purchase,1
43684632,Company of Heroes,play,8.3
43684632,Stronghold HD,purchase,1
43684632,Stronghold HD,play,8.2
43684632,Orcs Must Die! 2,purchase,1
43684632,Orcs Must Die! 2,play,7.4
43684632,DayZ,purchase,1
43684632,DayZ,play,7.3
43684632,Company of Heroes (New Steam Version),purchase,1
43684632,Company of Heroes (New Steam Version),play,7.3
43684632,The Walking Dead Survival Instinct,purchase,1
43684632,The Walking Dead Survival Instinct,play,7.3
43684632,Magic The Gathering  Duels of the Planeswalkers 2012,purchase,1
43684632,Magic The Gathering  Duels of the Planeswalkers 2012,play,7.1
43684632,Men of War Assault Squad,purchase,1
43684632,Men of War Assault Squad,play,7.1
43684632,The Sims(TM) 3,purchase,1
43684632,The Sims(TM) 3,play,5.8
43684632,18 Wheels of Steel American Long Haul,purchase,1
43684632,18 Wheels of Steel American Long Haul,play,5.8
43684632,Postal 3,purchase,1
43684632,Postal 3,play,5.3
43684632,Sid Meier's Pirates!,purchase,1
43684632,Sid Meier's Pirates!,play,5.1
43684632,Two Worlds II Castle Defense,purchase,1
43684632,Two Worlds II Castle Defense,play,5
43684632,Stronghold 2,purchase,1
43684632,Stronghold 2,play,4.9
43684632,H1Z1,purchase,1
43684632,H1Z1,play,4.8
43684632,Tabletop Simulator,purchase,1
43684632,Tabletop Simulator,play,4.8
43684632,Fallout New Vegas,purchase,1
43684632,Fallout New Vegas,play,4.8
43684632,Mount & Blade With Fire and Sword,purchase,1
43684632,Mount & Blade With Fire and Sword,play,4.7
43684632,7 Days to Die,purchase,1
43684632,7 Days to Die,play,4.4
43684632,Company of Heroes 2,purchase,1
43684632,Company of Heroes 2,play,3.9
43684632,The Walking Dead Season Two,purchase,1
43684632,The Walking Dead Season Two,play,3.9
43684632,The Elder Scrolls IV Oblivion ,purchase,1
43684632,The Elder Scrolls IV Oblivion ,play,3.8
43684632,Mount & Blade,purchase,1
43684632,Mount & Blade,play,3.5
43684632,Dead Rising 3,purchase,1
43684632,Dead Rising 3,play,3.4
43684632,War of the Roses,purchase,1
43684632,War of the Roses,play,3.4
43684632,Sniper Ghost Warrior,purchase,1
43684632,Sniper Ghost Warrior,play,3.3
43684632,Fable - The Lost Chapters,purchase,1
43684632,Fable - The Lost Chapters,play,2.8
43684632,The Witcher 3 Wild Hunt,purchase,1
43684632,The Witcher 3 Wild Hunt,play,2.6
43684632,R.U.S.E,purchase,1
43684632,R.U.S.E,play,2.3
43684632,Middle-earth Shadow of Mordor,purchase,1
43684632,Middle-earth Shadow of Mordor,play,2.3
43684632,Battlefield 2,purchase,1
43684632,Battlefield 2,play,2.1
43684632,Day of Defeat Source,purchase,1
43684632,Day of Defeat Source,play,2.1
43684632,Stronghold Crusader HD,purchase,1
43684632,Stronghold Crusader HD,play,2
43684632,Counter-Strike Condition Zero,purchase,1
43684632,Counter-Strike Condition Zero,play,2
43684632,Sniper Elite 3,purchase,1
43684632,Sniper Elite 3,play,2
43684632,Natural Selection 2,purchase,1
43684632,Natural Selection 2,play,1.9
43684632,PAYDAY The Heist,purchase,1
43684632,PAYDAY The Heist,play,1.8
43684632,Age of Chivalry,purchase,1
43684632,Age of Chivalry,play,1.6
43684632,"Warhammer 40,000 Dawn of War II  Retribution",purchase,1
43684632,"Warhammer 40,000 Dawn of War II  Retribution",play,1.5
43684632,Magic Duels,purchase,1
43684632,Magic Duels,play,1.4
43684632,King Arthur Collection,purchase,1
43684632,King Arthur Collection,play,1.3
43684632,Grand Theft Auto San Andreas,purchase,1
43684632,Grand Theft Auto San Andreas,play,1.3
43684632,Port Royale 3,purchase,1
43684632,Port Royale 3,play,1.3
43684632,Stranded Deep,purchase,1
43684632,Stranded Deep,play,1.2
43684632,Goat Simulator,purchase,1
43684632,Goat Simulator,play,1.2
43684632,The Witcher 2 Assassins of Kings Enhanced Edition,purchase,1
43684632,The Witcher 2 Assassins of Kings Enhanced Edition,play,1.2
43684632,Banished,purchase,1
43684632,Banished,play,1.1
43684632,Killing Floor 2,purchase,1
43684632,Killing Floor 2,play,1
43684632,Chivalry Medieval Warfare,purchase,1
43684632,Chivalry Medieval Warfare,play,0.9
43684632,Governor of Poker 2 Premium Edition,purchase,1
43684632,Governor of Poker 2 Premium Edition,play,0.9
43684632,Day of Defeat,purchase,1
43684632,Day of Defeat,play,0.9
43684632,Saints Row 2,purchase,1
43684632,Saints Row 2,play,0.8
43684632,Gotham City Impostors Free To Play,purchase,1
43684632,Gotham City Impostors Free To Play,play,0.7
43684632,Euro Truck Simulator 2,purchase,1
43684632,Euro Truck Simulator 2,play,0.7
43684632,Grand Theft Auto Vice City,purchase,1
43684632,Grand Theft Auto Vice City,play,0.7
43684632,Star Trek,purchase,1
43684632,Star Trek,play,0.6
43684632,Stronghold Legends,purchase,1
43684632,Stronghold Legends,play,0.6
43684632,Star Wars - Jedi Knight II Jedi Outcast,purchase,1
43684632,Star Wars - Jedi Knight II Jedi Outcast,play,0.6
43684632,Half-Life 2 Deathmatch,purchase,1
43684632,Half-Life 2 Deathmatch,play,0.5
43684632,Dota 2,purchase,1
43684632,Dota 2,play,0.4
43684632,Homeworld Remastered Collection,purchase,1
43684632,Homeworld Remastered Collection,play,0.4
43684632,Portal,purchase,1
43684632,Portal,play,0.4
43684632,Half-Life 2 Lost Coast,purchase,1
43684632,Half-Life 2 Lost Coast,play,0.3
43684632,Medieval Engineers,purchase,1
43684632,Medieval Engineers,play,0.3
43684632,ARK Survival Evolved,purchase,1
43684632,ARK Survival Evolved,play,0.2
43684632,Arma 2 DayZ Mod,purchase,1
43684632,Prison Architect,purchase,1
43684632,Arma 2 Private Military Company,purchase,1
43684632,Arma 2 British Armed Forces,purchase,1
43684632,America's Army 3,purchase,1
43684632,Arma 2 Operation Arrowhead Beta (Obsolete),purchase,1
43684632,Arma 3 Zeus,purchase,1
43684632,Counter-Strike Condition Zero Deleted Scenes,purchase,1
43684632,Dead Rising 3 DLC1,purchase,1
43684632,Dead Rising 3 DLC2,purchase,1
43684632,Dead Rising 3 DLC3,purchase,1
43684632,Dead Rising 3 DLC4,purchase,1
43684632,Deathmatch Classic,purchase,1
43684632,Don't Starve Together Beta,purchase,1
43684632,Euro Truck Simulator 2 - Going East!,purchase,1
43684632,Euro Truck Simulator 2 - Ice Cold Paint Jobs Pack,purchase,1
43684632,Fable Anniversary,purchase,1
43684632,Fallout 3 - Game of the Year Edition,purchase,1
43684632,Fallout New Vegas Courier's Stash,purchase,1
43684632,Fallout New Vegas Dead Money,purchase,1
43684632,Fallout New Vegas Honest Hearts,purchase,1
43684632,Garry's Mod,purchase,1
43684632,Grand Theft Auto,purchase,1
43684632,Grand Theft Auto 2,purchase,1
43684632,Grand Theft Auto Episodes from Liberty City,purchase,1
43684632,Grand Theft Auto San Andreas,purchase,1
43684632,Grand Theft Auto Vice City,purchase,1
43684632,Grand Theft Auto III,purchase,1
43684632,Grand Theft Auto III,purchase,1
43684632,Guild Wars Trilogy,purchase,1
43684632,H1Z1 Test Server,purchase,1
43684632,Killing Floor Mod Defence Alliance 2,purchase,1
43684632,Medal of Honor Pre-Order,purchase,1
43684632,Mount & Blade Warband - Napoleonic Wars,purchase,1
43684632,NASCAR '14,purchase,1
43684632,Patch testing for Chivalry,purchase,1
43684632,R.U.S.E.,purchase,1
43684632,Ricochet,purchase,1
43684632,Ship Simulator Extremes,purchase,1
43684632,Skyrim High Resolution Texture Pack,purchase,1
43684632,South Park The Stick of Truth - Super Samurai Spaceman Pack,purchase,1
43684632,South Park The Stick of Truth - Ultimate Fellowship Pack,purchase,1
43684632,Stronghold Crusader Extreme HD,purchase,1
43684632,Survarium,purchase,1
43684632,The Elder Scrolls V Skyrim - Dawnguard,purchase,1
43684632,The Elder Scrolls V Skyrim - Dragonborn,purchase,1
43684632,The Elder Scrolls V Skyrim - Hearthfire,purchase,1
43684632,Two Worlds 2 - Pirates of the Flying Fortress ,purchase,1
43684632,War of the Roses Kingmaker,purchase,1
43684632,War of the Roses Balance Beta,purchase,1
181070203,Unturned,purchase,1
181070203,Unturned,play,19.6
181070203,War Thunder,purchase,1
181070203,War Thunder,play,10
181070203,Toribash,purchase,1
181070203,Toribash,play,7.6
181070203,Warface,purchase,1
181070203,Warface,play,2.7
181070203,Team Fortress 2,purchase,1
181070203,Team Fortress 2,play,0.8
181070203,theHunter,purchase,1
181070203,theHunter,play,0.3
148546383,Dota 2,purchase,1
148546383,Dota 2,play,116
155277811,Call of Duty Black Ops II - Multiplayer,purchase,1
155277811,Call of Duty Black Ops II - Multiplayer,play,33
155277811,Call of Duty Black Ops II,purchase,1
155277811,Call of Duty Black Ops II - Zombies,purchase,1
155155363,Garry's Mod,purchase,1
155155363,Garry's Mod,play,6.1
155155363,Dota 2,purchase,1
155155363,Dota 2,play,2
155155363,Team Fortress 2,purchase,1
155155363,Team Fortress 2,play,0.5
114325392,Bejeweled 3,purchase,1
114325392,Bejeweled 3,play,1.4
114325392,Jurassic Park The Game,purchase,1
114325392,Jurassic Park The Game,play,0.2
114325392,Sam & Max 301 The Penal Zone,purchase,1
114325392,Sam & Max 301 The Penal Zone,play,0.2
114325392,Strong Bad Episode 5 8-Bit Is Enough,purchase,1
114325392,Sam & Max 302 The Tomb of Sammun-Mak,purchase,1
114325392,Sam & Max 303 They Stole Max's Brain!,purchase,1
114325392,Sam & Max 304 Beyond the Alley of the Dolls,purchase,1
114325392,Sam & Max 305 The City that Dares not Sleep,purchase,1
114325392,Strong Bad Episode 1 Homestar Ruiner,purchase,1
114325392,Strong Bad Episode 2 Strong Badia the Free,purchase,1
114325392,Strong Bad Episode 3 Baddest of the Bands,purchase,1
114325392,Strong Bad Episode 4 Dangeresque 3,purchase,1
180648547,Counter-Strike Global Offensive,purchase,1
180648547,Counter-Strike Global Offensive,play,30
180648547,Counter-Strike Nexon Zombies,purchase,1
180648547,Counter-Strike Nexon Zombies,play,4.4
180648547,Team Fortress 2,purchase,1
180648547,Team Fortress 2,play,3.2
180648547,Dota 2,purchase,1
180648547,Dota 2,play,0.6
180648547,Brawlhalla,purchase,1
180648547,Fistful of Frags,purchase,1
180648547,MicroVolts Surge,purchase,1
180648547,Robocraft,purchase,1
180648547,Warframe,purchase,1
200714421,Dota 2,purchase,1
200714421,Dota 2,play,0.6
41205215,Counter-Strike Global Offensive,purchase,1
41205215,Counter-Strike Global Offensive,play,393
41205215,The Mighty Quest For Epic Loot,purchase,1
171594027,Dota 2,purchase,1
171594027,Dota 2,play,65
78560022,Defense Grid The Awakening,purchase,1
78560022,Defense Grid The Awakening,play,15.1
78560022,RUSH,purchase,1
78560022,RUSH,play,2.2
78560022,Jamestown,purchase,1
78560022,Jamestown,play,1.7
78560022,Amnesia The Dark Descent,purchase,1
78560022,Amnesia The Dark Descent,play,1.7
78560022,The Ball,purchase,1
78560022,The Ball,play,1.5
78560022,Killing Floor,purchase,1
78560022,Killing Floor,play,1.5
78560022,NightSky,purchase,1
78560022,NightSky,play,1.5
78560022,Portal,purchase,1
78560022,Portal,play,1.4
78560022,Killing Floor Mod Defence Alliance 2,purchase,1
78560022,Killing Floor Mod Defence Alliance 2,play,0.9
78560022,Cogs,purchase,1
78560022,Cogs,play,0.7
78560022,The Wonderful End of the World,purchase,1
78560022,The Wonderful End of the World,play,0.6
78560022,Shank,purchase,1
78560022,Shank,play,0.4
78560022,Super Meat Boy,purchase,1
78560022,Super Meat Boy,play,0.3
78560022,Audiosurf,purchase,1
78560022,Audiosurf,play,0.3
78560022,Toki Tori,purchase,1
78560022,Toki Tori,play,0.2
78560022,1... 2... 3... KICK IT! (Drop That Beat Like an Ugly Baby),purchase,1
78560022,1... 2... 3... KICK IT! (Drop That Beat Like an Ugly Baby),play,0.2
78560022,BIT.TRIP BEAT,purchase,1
78560022,BIT.TRIP BEAT,play,0.1
78560022,BIT.TRIP RUNNER,purchase,1
78560022,AaAaAA!!! - A Reckless Disregard for Gravity,purchase,1
49372322,Football Manager 2010,purchase,1
49372322,Football Manager 2010,play,332
49372322,Football Manager 2009,purchase,1
49372322,Football Manager 2009,play,197
49372322,Mafia II,purchase,1
49372322,Mafia II,play,72
169254022,Dota 2,purchase,1
169254022,Dota 2,play,2.8
169254022,Blacklight Retribution,purchase,1
169254022,Blacklight Retribution,play,1.3
169254022,Tom Clancy's Ghost Recon Phantoms - NA,purchase,1
169254022,Tom Clancy's Ghost Recon Phantoms - NA,play,0.5
169254022,Team Fortress 2,purchase,1
169254022,Team Fortress 2,play,0.5
112474535,Team Fortress 2,purchase,1
112474535,Team Fortress 2,play,5.5
168135178,Dota 2,purchase,1
168135178,Dota 2,play,7
4877411,Counter-Strike Condition Zero,purchase,1
4877411,Counter-Strike Condition Zero,play,238
4877411,Counter-Strike,purchase,1
4877411,Counter-Strike,play,38
4877411,HAWKEN,purchase,1
4877411,HAWKEN,play,2
4877411,Counter-Strike Source,purchase,1
4877411,Counter-Strike Source,play,1.5
4877411,Counter-Strike Condition Zero Deleted Scenes,purchase,1
4877411,Counter-Strike Condition Zero Deleted Scenes,play,1.3
4877411,Half-Life,purchase,1
4877411,Day of Defeat,purchase,1
4877411,Deathmatch Classic,purchase,1
4877411,Half-Life Blue Shift,purchase,1
4877411,Half-Life Opposing Force,purchase,1
4877411,Ricochet,purchase,1
4877411,Team Fortress Classic,purchase,1
249176501,Unturned,purchase,1
249176501,Unturned,play,2.8
249176501,Gear Up,purchase,1
249176501,APB Reloaded,purchase,1
249176501,Defiance,purchase,1
249176501,Robocraft,purchase,1
249176501,Vindictus,purchase,1
203729080,Dota 2,purchase,1
203729080,Dota 2,play,4.8
111728146,Dota 2,purchase,1
111728146,Dota 2,play,307
209830063,Team Fortress 2,purchase,1
209830063,Team Fortress 2,play,157
209830063,Dirty Bomb,purchase,1
209830063,Dirty Bomb,play,0.9
209830063,Dota 2,purchase,1
209830063,Dota 2,play,0.6
209830063,WARMODE,purchase,1
129102620,Dota 2,purchase,1
129102620,Dota 2,play,550
129102620,Garry's Mod,purchase,1
129102620,Garry's Mod,play,37
129102620,Unturned,purchase,1
129102620,Unturned,play,33
129102620,Team Fortress 2,purchase,1
129102620,Team Fortress 2,play,32
129102620,Counter-Strike Global Offensive,purchase,1
129102620,Counter-Strike Global Offensive,play,21
129102620,Rust,purchase,1
129102620,Rust,play,11.5
129102620,War Thunder,purchase,1
129102620,War Thunder,play,8.2
202057920,NBA 2K15,purchase,1
202057920,NBA 2K15,play,395
202057920,Grand Theft Auto V,purchase,1
202057920,Grand Theft Auto V,play,52
202057920,NBA 2K16,purchase,1
202057920,NBA 2K16,play,9.2
202057920,Counter-Strike Source,purchase,1
202057920,Counter-Strike Source,play,7.4
72557176,Order of War,purchase,1
72557176,Order of War,play,0.2
72557176,Mafia II,purchase,1
125404736,Sonic Generations,purchase,1
125404736,Sonic Generations,play,1.9
125404736,Dead Island,purchase,1
125404736,Dead Island,play,0.6
116831291,Dota 2,purchase,1
116831291,Dota 2,play,1343
116831291,PAYDAY 2,purchase,1
116831291,PAYDAY 2,play,116
116831291,The Legend of Korra,purchase,1
116831291,The Legend of Korra,play,0.3
141156585,Dota 2,purchase,1
141156585,Dota 2,play,0.1
298431593,Team Fortress 2,purchase,1
298431593,Team Fortress 2,play,6.7
298431593,The Secret of Tremendous Corporation,purchase,1
298431593,The Secret of Tremendous Corporation,play,1.3
298431593,AdVenture Capitalist,purchase,1
298431593,AdVenture Capitalist,play,0.4
298431593,Back to Dinosaur Island ,purchase,1
30699429,DayZ,purchase,1
30699429,DayZ,play,47
30699429,Grand Theft Auto V,purchase,1
30699429,Grand Theft Auto V,play,40
30699429,Tomb Raider,purchase,1
30699429,Tomb Raider,play,31
30699429,PAYDAY 2,purchase,1
30699429,PAYDAY 2,play,29
30699429,Fallout 4,purchase,1
30699429,Fallout 4,play,24
30699429,"Warhammer 40,000 Dawn of War II",purchase,1
30699429,"Warhammer 40,000 Dawn of War II",play,13.7
30699429,BioShock Infinite,purchase,1
30699429,BioShock Infinite,play,13.6
30699429,Rust,purchase,1
30699429,Rust,play,13.2
30699429,Oddworld New 'n' Tasty,purchase,1
30699429,Oddworld New 'n' Tasty,play,8.5
30699429,Portal 2,purchase,1
30699429,Portal 2,play,6.2
30699429,Portal,purchase,1
30699429,Portal,play,2.2
30699429,Magicka,purchase,1
30699429,Magicka,play,1.1
30699429,Arma 2,purchase,1
30699429,Arma 2,play,1.1
30699429,Counter-Strike,purchase,1
30699429,Counter-Strike,play,1
30699429,Counter-Strike Source,purchase,1
30699429,Counter-Strike Source,play,0.1
30699429,Arma 2 Operation Arrowhead,purchase,1
30699429,Arma 2 Operation Arrowhead Beta (Obsolete),purchase,1
30699429,Counter-Strike Condition Zero,purchase,1
30699429,Counter-Strike Condition Zero Deleted Scenes,purchase,1
30699429,Lara Croft and the Guardian of Light,purchase,1
30699429,S.T.A.L.K.E.R. Call of Pripyat,purchase,1
30699429,Tomb Raider (VI) The Angel of Darkness,purchase,1
30699429,Tomb Raider Anniversary,purchase,1
30699429,Tomb Raider Chronicles,purchase,1
30699429,Tomb Raider Legend,purchase,1
30699429,Tomb Raider The Last Revelation,purchase,1
30699429,Tomb Raider Underworld,purchase,1
30699429,Tomb Raider I,purchase,1
30699429,Tomb Raider II,purchase,1
30699429,Tomb Raider III Adventures of Lara Croft,purchase,1
188250158,Rust,purchase,1
188250158,Rust,play,22
188250158,Garry's Mod,purchase,1
188250158,Garry's Mod,play,15.7
188250158,Software Inc.,purchase,1
188250158,Software Inc.,play,9.8
188250158,Clicker Heroes,purchase,1
188250158,Clicker Heroes,play,6.8
188250158,LEGO Worlds,purchase,1
188250158,LEGO Worlds,play,2.4
188250158,Pixel Piracy,purchase,1
188250158,Pixel Piracy,play,2
188250158,Unturned,purchase,1
188250158,Unturned,play,0.8
188250158,Goat Simulator,purchase,1
188250158,Goat Simulator,play,0.4
188250158,8BitMMO,purchase,1
188250158,8BitMMO,play,0.4
188250158,Electric Highways,purchase,1
188250158,APB Reloaded,purchase,1
188250158,Heroes & Generals,purchase,1
129585692,Team Fortress 2,purchase,1
129585692,Team Fortress 2,play,0.1
150100130,Dota 2,purchase,1
150100130,Dota 2,play,202
61389725,Call of Duty Modern Warfare 2 - Multiplayer,purchase,1
61389725,Call of Duty Modern Warfare 2 - Multiplayer,play,530
61389725,Call of Duty Modern Warfare 2,purchase,1
61389725,Call of Duty Modern Warfare 2,play,43
61389725,Total War SHOGUN 2,purchase,1
61389725,Total War SHOGUN 2,play,6.3
174287424,ARK Survival Evolved,purchase,1
174287424,ARK Survival Evolved,play,518
174287424,Might & Magic Heroes VI,purchase,1
174287424,Might & Magic Heroes VI,play,232
174287424,7 Days to Die,purchase,1
174287424,7 Days to Die,play,175
174287424,Grand Theft Auto V,purchase,1
174287424,Grand Theft Auto V,play,58
174287424,Tom Clancy's Ghost Recon Phantoms - NA,purchase,1
174287424,Tom Clancy's Ghost Recon Phantoms - NA,play,30
174287424,PAYDAY 2,purchase,1
174287424,PAYDAY 2,play,27
174287424,Happy Wars,purchase,1
174287424,Happy Wars,play,13.2
174287424,Dota 2,purchase,1
174287424,Dota 2,play,9.7
174287424,Firefall,purchase,1
174287424,Firefall,play,8.3
174287424,Orcs Must Die! 2,purchase,1
174287424,Orcs Must Die! 2,play,5.6
174287424,Age of Wonders III,purchase,1
174287424,Age of Wonders III,play,5.6
174287424,Left 4 Dead 2,purchase,1
174287424,Left 4 Dead 2,play,4.8
174287424,Damned,purchase,1
174287424,Damned,play,4.1
174287424,Dead Island Epidemic,purchase,1
174287424,Dead Island Epidemic,play,3.6
174287424,Savage Lands,purchase,1
174287424,Savage Lands,play,2.4
174287424,Serious Sam HD The First Encounter,purchase,1
174287424,Serious Sam HD The First Encounter,play,1.7
174287424,Secret Ponchos,purchase,1
174287424,Secret Ponchos,play,1.6
174287424,Path of Exile,purchase,1
174287424,Path of Exile,play,1.6
174287424,Rust,purchase,1
174287424,Rust,play,1.6
174287424,F.E.A.R. Online,purchase,1
174287424,F.E.A.R. Online,play,1.2
174287424,Dragons and Titans,purchase,1
174287424,Dragons and Titans,play,1
174287424,Cry of Fear,purchase,1
174287424,Cry of Fear,play,0.5
174287424,Warframe,purchase,1
174287424,Warframe,play,0.5
174287424,GunZ 2 The Second Duel,purchase,1
174287424,GunZ 2 The Second Duel,play,0.1
174287424,Free to Play,purchase,1
174287424,Kung Fury,purchase,1
174287424,Tactical Intervention,purchase,1
174287424,XCOM Enemy Unknown,purchase,1
174287424,XCOM Enemy Within,purchase,1
226320653,Dota 2,purchase,1
226320653,Dota 2,play,0.2
168882105,Team Fortress 2,purchase,1
168882105,Team Fortress 2,play,90
168882105,AirMech,purchase,1
168882105,AirMech,play,0.4
168882105,Combat Arms,purchase,1
168882105,Gotham City Impostors Free To Play,purchase,1
183421285,Alan Wake,purchase,1
183421285,Alan Wake,play,3
144716176,Dota 2,purchase,1
144716176,Dota 2,play,0.9
89531096,DC Universe Online,purchase,1
89531096,DC Universe Online,play,15.4
89531096,Team Fortress 2,purchase,1
89531096,Team Fortress 2,play,14.4
303252325,The Elder Scrolls V Skyrim,purchase,1
303252325,The Elder Scrolls V Skyrim - Dawnguard,purchase,1
303252325,The Elder Scrolls V Skyrim - Dragonborn,purchase,1
303252325,The Elder Scrolls V Skyrim - Hearthfire,purchase,1
66090440,Dota 2,purchase,1
66090440,Dota 2,play,95
66090440,Heroes & Generals,purchase,1
66090440,RADical ROACH Deluxe Edition,purchase,1
66090440,Stronghold Kingdoms,purchase,1
302652704,Unturned,purchase,1
302652704,Unturned,play,0.6
95028545,Terraria,purchase,1
95028545,Terraria,play,193
95028545,Team Fortress 2,purchase,1
95028545,Team Fortress 2,play,0.4
210413509,Age of Empires II HD Edition,purchase,1
210413509,Age of Empires II HD Edition,play,173
210413509,Age of Empires III Complete Collection,purchase,1
210413509,Age of Empires III Complete Collection,play,49
210413509,Total War ROME II - Emperor Edition,purchase,1
210413509,Total War ROME II - Emperor Edition,play,0.7
187462398,The Witcher 2 Assassins of Kings Enhanced Edition,purchase,1
187462398,The Witcher 2 Assassins of Kings Enhanced Edition,play,12.2
187462398,Assassin's Creed IV Black Flag,purchase,1
187462398,Assassin's Creed IV Black Flag,play,6.1
187462398,The Elder Scrolls V Skyrim,purchase,1
187462398,The Elder Scrolls V Skyrim,play,4
187462398,Magic Duels,purchase,1
187462398,Magic Duels,play,2.6
187462398,Magic 2015,purchase,1
187462398,Magic 2015,play,1.9
187462398,The Elder Scrolls V Skyrim - Dawnguard,purchase,1
187462398,The Elder Scrolls V Skyrim - Dragonborn,purchase,1
187462398,The Elder Scrolls V Skyrim - Hearthfire,purchase,1
91900241,Counter-Strike,purchase,1
91900241,Counter-Strike,play,20
91900241,Counter-Strike Condition Zero,purchase,1
91900241,Counter-Strike Condition Zero,play,13.2
91900241,Counter-Strike Condition Zero Deleted Scenes,purchase,1
91900241,Counter-Strike Condition Zero Deleted Scenes,play,2.1
79474322,Total War ROME II - Emperor Edition,purchase,1
79474322,Total War ROME II - Emperor Edition,play,1339
79474322,The Elder Scrolls V Skyrim,purchase,1
79474322,The Elder Scrolls V Skyrim,play,190
79474322,Total War SHOGUN 2,purchase,1
79474322,Total War SHOGUN 2,play,151
79474322,Eador. Masters of the Broken World,purchase,1
79474322,Eador. Masters of the Broken World,play,147
79474322,The Lord of the Rings War in the North,purchase,1
79474322,The Lord of the Rings War in the North,play,121
79474322,King Arthur II - The Role-playing Wargame,purchase,1
79474322,King Arthur II - The Role-playing Wargame,play,19.6
79474322,Stronghold 3,purchase,1
79474322,Stronghold 3,play,2.2
79474322,Life Is Strange,purchase,1
79474322,Life Is Strange,play,1.8
79474322,Confrontation,purchase,1
79474322,Confrontation,play,1.5
79474322,IL-2 Sturmovik Cliffs of Dover,purchase,1
79474322,IL-2 Sturmovik Cliffs of Dover,play,0.8
79474322,Stronghold HD,purchase,1
79474322,The Elder Scrolls V Skyrim - Dawnguard,purchase,1
293929390,Voxelized,purchase,1
305086197,Dota 2,purchase,1
305086197,Dota 2,play,2
88603472,Amnesia The Dark Descent,purchase,1
88603472,Amnesia The Dark Descent,play,9.2
88603472,Portal,purchase,1
88603472,Portal,play,7.7
88603472,The Darkness II,purchase,1
88603472,The Darkness II,play,6.2
88603472,F.E.A.R. 3,purchase,1
88603472,F.E.A.R. 3,play,4.5
88603472,Mount & Blade Warband,purchase,1
88603472,Mount & Blade Warband,play,2.8
88603472,VVVVVV,purchase,1
88603472,VVVVVV,play,1.1
88603472,Velocibox,purchase,1
88603472,Velocibox,play,0.9
88603472,Garry's Mod,purchase,1
88603472,Garry's Mod,play,0.8
88603472,Counter-Strike Source,purchase,1
88603472,Counter-Strike Source,play,0.2
88603472,Unturned,purchase,1
88603472,Unturned,play,0.2
88603472,Haunted Memories,purchase,1
88603472,Haunted Memories,play,0.2
88603472,Dead Island,purchase,1
88603472,Grand Theft Auto Episodes from Liberty City,purchase,1
88603472,Left 4 Dead 2,purchase,1
88603472,No More Room in Hell,purchase,1
88603472,The Incredible Adventures of Van Helsing,purchase,1
108950666,Tropico 4,purchase,1
108950666,Tropico 4,play,249
108950666,Borderlands The Pre-Sequel,purchase,1
108950666,Borderlands The Pre-Sequel,play,85
108950666,Borderlands 2,purchase,1
